Time since launch(ms),X Acceleration (m/s),Y Acceleration (m/s),Z Acceleration (m/s),Altitude (m),Pressure (Pa),Temp (F),Filtered Altitude (m)
14596,0.11767980456352234,-0.31381282210350037,9.061345100402832,277.2309875488281,338.0,82.8499984741211,0.0
14626,0.11767980456352234,-0.353039413690567,9.061345100402832,279.281494140625,340.5,82.73750305175781,0.0
14655,0.11767980456352234,-0.353039413690567,9.02211856842041,281.1269836425781,342.75,82.73750305175781,0.0
14685,0.11767980456352234,-0.31381282210350037,9.100571632385254,278.87139892578125,340.0,82.73750305175781,0.0
14714,0.11767980456352234,-0.31381282210350037,9.061345100402832,283.177490234375,345.25,82.625,0.0
14744,0.11767980456352234,-0.31381282210350037,9.100571632385254,279.89666748046875,341.25,82.73750305175781,0.0
14774,0.11767980456352234,-0.27458620071411133,9.061345100402832,279.0764465332031,340.25,82.73750305175781,0.0
14803,0.15690641105175018,-0.353039413690567,9.061345100402832,280.5118103027344,342.0,82.73750305175781,0.0
14833,0.11767980456352234,-0.353039413690567,9.061345100402832,282.76739501953125,344.75,82.625,0.0
14862,0.15690641105175018,-0.353039413690567,9.061345100402832,282.5623474121094,344.5,82.625,0.0
14892,0.11767980456352234,-0.353039413690567,9.100571632385254,280.5118103027344,342.0,82.73750305175781,0.0
14922,0.07845320552587509,-0.23535960912704468,9.100571632385254,281.33203125,343.0,82.73750305175781,0.0
14951,0.11767980456352234,-0.31381282210350037,9.139798164367676,280.9219055175781,342.5,82.73750305175781,0.0
14981,0.15690641105175018,-0.31381282210350037,9.02211856842041,286.2532958984375,349.0,82.625,0.0
15011,0.11767980456352234,-0.31381282210350037,9.100571632385254,280.1017150878906,341.5,82.73750305175781,0.0
15040,0.15690641105175018,-0.27458620071411133,9.100571632385254,280.5118103027344,342.0,82.73750305175781,0.0
15070,0.11767980456352234,-0.31381282210350037,9.02211856842041,281.9471740722656,343.75,82.73750305175781,0.0
15099,0.11767980456352234,-0.353039413690567,9.100571632385254,278.4612731933594,339.5,82.73750305175781,0.0
15129,0.15690641105175018,-0.31381282210350037,9.139798164367676,279.69158935546875,341.0,82.73750305175781,0.0
15159,0.11767980456352234,-0.31381282210350037,9.061345100402832,278.6663513183594,339.75,82.73750305175781,0.0
15188,0.11767980456352234,-0.353039413690567,9.100571632385254,281.9471740722656,343.75,82.73750305175781,0.0
15218,0.11767980456352234,-0.353039413690567,9.100571632385254,282.76739501953125,344.75,82.625,0.0
15247,0.11767980456352234,-0.31381282210350037,9.061345100402832,283.9977111816406,346.25,82.625,0.0
15277,0.11767980456352234,-0.31381282210350037,9.061345100402832,279.4865417480469,340.75,82.73750305175781,0.0
15307,0.11767980456352234,-0.353039413690567,9.139798164367676,278.2562255859375,339.25,82.73750305175781,0.0
15336,0.15690641105175018,-0.353039413690567,9.100571632385254,279.69158935546875,341.0,82.73750305175781,0.0
15366,0.11767980456352234,-0.31381282210350037,9.061345100402832,276.82086181640625,337.5,82.8499984741211,0.0
15396,0.11767980456352234,-0.31381282210350037,9.061345100402832,276.6158142089844,337.25,82.8499984741211,0.0
15425,0.11767980456352234,-0.31381282210350037,9.061345100402832,281.74212646484375,343.5,82.73750305175781,0.0
15455,0.11767980456352234,-0.353039413690567,9.02211856842041,281.1269836425781,342.75,82.73750305175781,0.0
15484,0.15690641105175018,-0.353039413690567,9.061345100402832,282.3572998046875,344.25,82.73750305175781,0.0
15514,0.11767980456352234,-0.353039413690567,9.061345100402832,278.4612731933594,339.5,82.73750305175781,0.0
15544,0.11767980456352234,-0.31381282210350037,9.100571632385254,281.9471740722656,343.75,82.73750305175781,0.0
15573,0.15690641105175018,-0.39226603507995605,9.061345100402832,280.3067626953125,341.75,82.73750305175781,0.0
15603,0.11767980456352234,-0.353039413690567,9.061345100402832,281.74212646484375,343.5,82.73750305175781,0.0
15633,0.11767980456352234,-0.353039413690567,9.061345100402832,278.87139892578125,340.0,82.73750305175781,0.0
15662,0.11767980456352234,-0.31381282210350037,9.100571632385254,278.6663513183594,339.75,82.73750305175781,0.0
15692,0.15690641105175018,-0.353039413690567,9.061345100402832,279.89666748046875,341.25,82.73750305175781,0.0
15721,0.11767980456352234,-0.31381282210350037,8.982892036437988,277.6410827636719,338.5,82.73750305175781,0.0
15751,0.11767980456352234,-0.27458620071411133,9.061345100402832,280.1017150878906,341.5,82.73750305175781,0.0
15781,0.07845320552587509,-0.31381282210350037,9.100571632385254,283.177490234375,345.25,82.73750305175781,0.0
15810,0.11767980456352234,-0.27458620071411133,9.100571632385254,281.5370788574219,343.25,82.73750305175781,0.0
15840,0.11767980456352234,-0.353039413690567,9.061345100402832,279.281494140625,340.5,82.73750305175781,0.0
15869,0.15690641105175018,-0.31381282210350037,9.061345100402832,283.79266357421875,346.0,82.625,0.0
15899,0.11767980456352234,-0.23535960912704468,9.061345100402832,283.9977111816406,346.25,82.625,0.0
15929,0.11767980456352234,-0.353039413690567,9.061345100402832,278.2562255859375,339.25,82.73750305175781,0.0
15958,0.15690641105175018,-0.31381282210350037,9.139798164367676,278.4612731933594,339.5,82.8499984741211,0.0
15988,0.11767980456352234,-0.31381282210350037,9.100571632385254,280.5118103027344,342.0,82.73750305175781,0.0
16018,0.11767980456352234,-0.27458620071411133,9.100571632385254,277.0259094238281,337.75,82.8499984741211,0.0
16047,0.11767980456352234,-0.31381282210350037,9.100571632385254,277.2309875488281,338.0,82.73750305175781,0.0
16077,0.15690641105175018,-0.353039413690567,9.100571632385254,279.281494140625,340.5,82.73750305175781,0.0
16106,0.11767980456352234,-0.353039413690567,9.100571632385254,280.9219055175781,342.5,82.73750305175781,0.0
16136,0.11767980456352234,-0.31381282210350037,9.02211856842041,279.0764465332031,340.25,82.73750305175781,0.0
16166,0.15690641105175018,-0.31381282210350037,9.100571632385254,279.69158935546875,341.0,82.73750305175781,0.0
16195,0.11767980456352234,-0.27458620071411133,9.061345100402832,279.69158935546875,341.0,82.73750305175781,0.0
16225,0.15690641105175018,-0.27458620071411133,9.061345100402832,279.69158935546875,341.0,82.73750305175781,0.0
16254,0.15690641105175018,-0.31381282210350037,9.061345100402832,280.9219055175781,342.5,82.73750305175781,0.0
16284,0.11767980456352234,-0.353039413690567,9.100571632385254,281.9471740722656,343.75,82.73750305175781,0.0
16314,0.11767980456352234,-0.31381282210350037,9.100571632385254,281.5370788574219,343.25,82.73750305175781,0.0
16343,0.11767980456352234,-0.31381282210350037,9.100571632385254,280.9219055175781,342.5,82.73750305175781,0.0
16373,0.07845320552587509,-0.27458620071411133,9.100571632385254,276.6158142089844,337.25,82.8499984741211,0.0
16403,0.11767980456352234,-0.31381282210350037,9.100571632385254,278.6663513183594,339.75,82.73750305175781,0.0
16432,0.11767980456352234,-0.31381282210350037,9.061345100402832,281.74212646484375,343.5,82.73750305175781,0.0
16462,0.11767980456352234,-0.31381282210350037,9.100571632385254,283.9977111816406,346.25,82.625,0.0
16491,0.11767980456352234,-0.353039413690567,9.061345100402832,283.177490234375,345.25,82.73750305175781,0.0
16521,0.15690641105175018,-0.353039413690567,9.061345100402832,280.1017150878906,341.5,82.73750305175781,0.0
16551,0.07845320552587509,-0.31381282210350037,9.100571632385254,278.4612731933594,339.5,82.73750305175781,0.0
16580,0.11767980456352234,-0.31381282210350037,9.061345100402832,281.33203125,343.0,82.73750305175781,0.0
16610,0.15690641105175018,-0.353039413690567,9.061345100402832,279.69158935546875,341.0,82.73750305175781,0.0
16639,0.07845320552587509,-0.27458620071411133,9.100571632385254,282.1522216796875,344.0,82.73750305175781,0.0
16669,0.11767980456352234,-0.31381282210350037,9.100571632385254,280.9219055175781,342.5,82.73750305175781,0.0
16699,0.11767980456352234,-0.31381282210350037,9.100571632385254,281.33203125,343.0,82.73750305175781,0.0
16728,0.11767980456352234,-0.31381282210350037,9.100571632385254,276.4107666015625,337.0,82.8499984741211,0.0
16758,0.15690641105175018,-0.31381282210350037,9.061345100402832,280.71685791015625,342.25,82.73750305175781,0.0
16788,0.11767980456352234,-0.31381282210350037,9.061345100402832,278.6663513183594,339.75,82.73750305175781,0.0
16817,0.19613301753997803,-0.39226603507995605,9.218252182006836,277.84613037109375,338.75,82.8499984741211,0.0
16847,0.15690641105175018,-0.27458620071411133,9.100571632385254,279.281494140625,340.5,82.73750305175781,0.0
16876,0.11767980456352234,-0.31381282210350037,9.100571632385254,281.1269836425781,342.75,82.73750305175781,0.0
16906,0.11767980456352234,-0.27458620071411133,9.061345100402832,277.6410827636719,338.5,82.8499984741211,0.0
16936,0.15690641105175018,-0.31381282210350037,9.02211856842041,282.5623474121094,344.5,82.73750305175781,0.0
16965,0.11767980456352234,-0.353039413690567,9.139798164367676,275.79559326171875,336.25,82.8499984741211,0.0
16995,0.11767980456352234,-0.31381282210350037,9.061345100402832,280.5118103027344,342.0,82.73750305175781,0.0
17025,0.15690641105175018,-0.31381282210350037,9.061345100402832,279.4865417480469,340.75,82.73750305175781,0.0
17054,0.11767980456352234,-0.353039413690567,9.100571632385254,281.33203125,343.0,82.73750305175781,0.0
17084,0.11767980456352234,-0.353039413690567,9.061345100402832,280.9219055175781,342.5,82.73750305175781,0.0
17113,0.11767980456352234,-0.31381282210350037,9.139798164367676,282.76739501953125,344.75,82.73750305175781,0.0
17143,0.11767980456352234,-0.31381282210350037,9.100571632385254,280.5118103027344,342.0,82.73750305175781,0.0
17173,0.15690641105175018,-0.31381282210350037,9.061345100402832,277.84613037109375,338.75,82.8499984741211,0.0
17202,0.11767980456352234,-0.27458620071411133,9.061345100402832,279.69158935546875,341.0,82.73750305175781,0.0
17232,0.15690641105175018,-0.353039413690567,9.100571632385254,278.2562255859375,339.25,82.73750305175781,0.0
17261,0.11767980456352234,-0.31381282210350037,9.100571632385254,276.00067138671875,336.5,82.8499984741211,0.0
17291,0.11767980456352234,-0.27458620071411133,9.100571632385254,280.1017150878906,341.5,82.73750305175781,0.0
17321,0.11767980456352234,-0.31381282210350037,9.100571632385254,279.0764465332031,340.25,82.73750305175781,0.0
17350,0.07845320552587509,-0.31381282210350037,9.061345100402832,280.3067626953125,341.75,82.73750305175781,0.0
17380,0.15690641105175018,-0.353039413690567,9.100571632385254,280.1017150878906,341.5,82.73750305175781,0.0
17410,0.11767980456352234,-0.353039413690567,9.139798164367676,282.1522216796875,344.0,82.73750305175781,0.0
17439,0.11767980456352234,-0.31381282210350037,9.100571632385254,277.43603515625,338.25,82.8499984741211,0.0
17469,0.11767980456352234,-0.31381282210350037,9.061345100402832,281.9471740722656,343.75,82.73750305175781,0.0
17498,0.15690641105175018,-0.27458620071411133,9.100571632385254,280.1017150878906,341.5,82.73750305175781,0.0
17528,0.15690641105175018,-0.31381282210350037,9.100571632385254,281.1269836425781,342.75,82.73750305175781,0.0
17558,0.11767980456352234,-0.353039413690567,9.100571632385254,280.5118103027344,342.0,82.73750305175781,0.0
17587,0.15690641105175018,-0.353039413690567,9.100571632385254,279.281494140625,340.5,82.73750305175781,0.0
17617,0.11767980456352234,-0.31381282210350037,9.100571632385254,281.74212646484375,343.5,82.73750305175781,0.0
17646,0.11767980456352234,-0.31381282210350037,9.02211856842041,277.43603515625,338.25,82.8499984741211,0.0
17676,0.11767980456352234,-0.31381282210350037,9.100571632385254,281.1269836425781,342.75,82.73750305175781,0.0
17706,0.11767980456352234,-0.31381282210350037,9.100571632385254,281.33203125,343.0,82.73750305175781,0.0
17735,0.11767980456352234,-0.31381282210350037,9.061345100402832,282.3572998046875,344.25,82.73750305175781,0.0
17765,0.15690641105175018,-0.31381282210350037,9.02211856842041,280.5118103027344,342.0,82.73750305175781,0.0
17795,0.11767980456352234,-0.27458620071411133,9.061345100402832,277.6410827636719,338.5,82.8499984741211,0.0
17824,0.11767980456352234,-0.353039413690567,9.100571632385254,282.3572998046875,344.25,82.73750305175781,0.0
17854,0.07845320552587509,-0.31381282210350037,9.02211856842041,285.22802734375,347.75,82.625,0.0
17883,0.11767980456352234,-0.353039413690567,9.100571632385254,276.6158142089844,337.25,82.8499984741211,0.0
17913,0.11767980456352234,-0.31381282210350037,9.100571632385254,279.4865417480469,340.75,82.73750305175781,0.0
17943,0.11767980456352234,-0.353039413690567,9.100571632385254,282.1522216796875,344.0,82.73750305175781,0.0
17972,0.11767980456352234,-0.31381282210350037,9.061345100402832,278.0511779785156,339.0,82.8499984741211,0.0
18002,0.11767980456352234,-0.31381282210350037,9.061345100402832,281.74212646484375,343.5,82.73750305175781,0.0
18031,0.07845320552587509,-0.31381282210350037,9.100571632385254,277.0259094238281,337.75,82.8499984741211,0.0
18061,0.11767980456352234,-0.353039413690567,9.061345100402832,281.9471740722656,343.75,82.73750305175781,0.0
18091,0.15690641105175018,-0.353039413690567,9.061345100402832,283.58758544921875,345.75,82.625,0.0
18120,0.11767980456352234,-0.31381282210350037,9.100571632385254,280.5118103027344,342.0,82.73750305175781,0.0
18150,0.11767980456352234,-0.353039413690567,9.100571632385254,283.9977111816406,346.25,82.625,0.0
18180,0.11767980456352234,-0.31381282210350037,9.100571632385254,280.5118103027344,342.0,82.73750305175781,0.0
18209,0.11767980456352234,-0.353039413690567,9.061345100402832,281.33203125,343.0,82.73750305175781,0.0
18239,0.11767980456352234,-0.353039413690567,9.100571632385254,280.9219055175781,342.5,82.73750305175781,0.0
18268,0.11767980456352234,-0.353039413690567,9.061345100402832,285.4330749511719,348.0,82.625,0.0
18298,0.15690641105175018,-0.353039413690567,9.061345100402832,279.0764465332031,340.25,82.8499984741211,0.0
18328,0.15690641105175018,-0.31381282210350037,9.061345100402832,283.9977111816406,346.25,82.625,0.0
18357,0.11767980456352234,-0.31381282210350037,8.982892036437988,281.9471740722656,343.75,82.73750305175781,0.0
18387,0.15690641105175018,-0.353039413690567,9.02211856842041,283.79266357421875,346.0,82.73750305175781,0.0
18416,0.11767980456352234,-0.31381282210350037,9.02211856842041,280.9219055175781,342.5,82.73750305175781,0.0
18446,0.15690641105175018,-0.31381282210350037,9.100571632385254,281.74212646484375,343.5,82.73750305175781,0.0
18476,0.15690641105175018,-0.31381282210350037,9.02211856842041,279.281494140625,340.5,82.73750305175781,0.0
18505,0.11767980456352234,-0.353039413690567,9.061345100402832,281.9471740722656,343.75,82.73750305175781,0.0
18535,0.15690641105175018,-0.31381282210350037,9.139798164367676,280.1017150878906,341.5,82.73750305175781,0.0
18565,0.11767980456352234,-0.31381282210350037,9.061345100402832,282.1522216796875,344.0,82.73750305175781,0.0
18594,0.11767980456352234,-0.353039413690567,9.100571632385254,283.79266357421875,346.0,82.73750305175781,0.0
18624,0.11767980456352234,-0.31381282210350037,9.061345100402832,278.87139892578125,340.0,82.73750305175781,0.0
18653,0.11767980456352234,-0.353039413690567,9.02211856842041,277.0259094238281,337.75,82.8499984741211,0.0
18683,0.11767980456352234,-0.27458620071411133,9.100571632385254,276.6158142089844,337.25,82.8499984741211,0.0
18713,0.11767980456352234,-0.353039413690567,9.100571632385254,278.87139892578125,340.0,82.8499984741211,0.0
18742,0.11767980456352234,-0.31381282210350037,9.061345100402832,280.5118103027344,342.0,82.73750305175781,0.0
18772,0.11767980456352234,-0.27458620071411133,9.100571632385254,281.1269836425781,342.75,82.73750305175781,0.0
18802,0.11767980456352234,-0.31381282210350037,9.02211856842041,280.1017150878906,341.5,82.73750305175781,0.0
18831,0.11767980456352234,-0.31381282210350037,9.100571632385254,280.5118103027344,342.0,82.73750305175781,0.0
18861,0.11767980456352234,-0.353039413690567,9.100571632385254,283.58758544921875,345.75,82.73750305175781,0.0
18890,0.11767980456352234,-0.31381282210350037,9.02211856842041,279.89666748046875,341.25,82.73750305175781,0.0
18920,0.11767980456352234,-0.31381282210350037,9.061345100402832,280.9219055175781,342.5,82.73750305175781,0.0
18950,0.11767980456352234,-0.353039413690567,9.061345100402832,281.33203125,343.0,82.73750305175781,0.0
18979,0.11767980456352234,-0.27458620071411133,9.061345100402832,284.2027587890625,346.5,82.625,0.0
19009,0.15690641105175018,-0.31381282210350037,9.100571632385254,278.87139892578125,340.0,82.73750305175781,0.0
19038,0.11767980456352234,-0.27458620071411133,9.139798164367676,278.0511779785156,339.0,82.8499984741211,0.0
19068,0.11767980456352234,-0.31381282210350037,9.061345100402832,277.2309875488281,338.0,82.8499984741211,0.0
19098,0.07845320552587509,-0.31381282210350037,9.100571632385254,280.9219055175781,342.5,82.73750305175781,0.0
19127,0.15690641105175018,-0.31381282210350037,9.02211856842041,286.2532958984375,349.0,82.625,0.0
19157,0.11767980456352234,-0.31381282210350037,9.100571632385254,279.4865417480469,340.75,82.73750305175781,0.0
19187,0.15690641105175018,-0.353039413690567,9.061345100402832,278.6663513183594,339.75,82.8499984741211,0.0
19216,0.15690641105175018,-0.353039413690567,9.061345100402832,282.76739501953125,344.75,82.73750305175781,0.0
19246,0.11767980456352234,-0.31381282210350037,9.100571632385254,284.2027587890625,346.5,82.625,0.0
19275,0.19613301753997803,-0.353039413690567,9.100571632385254,278.2562255859375,339.25,82.8499984741211,0.0
19305,0.07845320552587509,-0.31381282210350037,9.061345100402832,283.177490234375,345.25,82.625,0.0
19335,0.11767980456352234,-0.23535960912704468,9.139798164367676,280.3067626953125,341.75,82.73750305175781,0.0
19364,0.11767980456352234,-0.27458620071411133,9.061345100402832,283.177490234375,345.25,82.73750305175781,0.0
19394,0.11767980456352234,-0.27458620071411133,9.100571632385254,277.6410827636719,338.5,82.8499984741211,0.0
19423,0.11767980456352234,-0.31381282210350037,9.061345100402832,285.4330749511719,348.0,82.625,0.0
19453,0.11767980456352234,-0.353039413690567,9.139798164367676,281.9471740722656,343.75,82.73750305175781,0.0
19483,0.11767980456352234,-0.353039413690567,9.061345100402832,280.5118103027344,342.0,82.73750305175781,0.0
19512,0.11767980456352234,-0.31381282210350037,9.061345100402832,282.3572998046875,344.25,82.73750305175781,0.0
19542,0.11767980456352234,-0.31381282210350037,9.061345100402832,280.9219055175781,342.5,82.73750305175781,0.0
19572,0.11767980456352234,-0.353039413690567,9.100571632385254,274.7703552246094,335.0,82.8499984741211,0.0
19601,0.15690641105175018,-0.31381282210350037,9.100571632385254,282.3572998046875,344.25,82.73750305175781,0.0
19631,0.15690641105175018,-0.353039413690567,9.061345100402832,276.2057189941406,336.75,82.8499984741211,0.0
19660,0.11767980456352234,-0.27458620071411133,9.061345100402832,279.69158935546875,341.0,82.8499984741211,0.0
19690,0.15690641105175018,-0.353039413690567,9.061345100402832,281.9471740722656,343.75,82.73750305175781,0.0
19720,0.15690641105175018,-0.31381282210350037,9.100571632385254,280.1017150878906,341.5,82.73750305175781,0.0
19749,0.07845320552587509,-0.31381282210350037,9.100571632385254,277.2309875488281,338.0,82.8499984741211,0.0
19779,0.11767980456352234,-0.27458620071411133,9.100571632385254,280.3067626953125,341.75,82.73750305175781,0.0
19809,0.07845320552587509,-0.27458620071411133,9.061345100402832,282.1522216796875,344.0,82.73750305175781,0.0
19838,0.11767980456352234,-0.353039413690567,9.100571632385254,282.1522216796875,344.0,82.73750305175781,0.0
19868,0.15690641105175018,-0.31381282210350037,9.061345100402832,278.4612731933594,339.5,82.8499984741211,0.0
19897,0.15690641105175018,-0.31381282210350037,9.061345100402832,278.4612731933594,339.5,82.8499984741211,0.0
19927,0.11767980456352234,-0.353039413690567,9.100571632385254,283.177490234375,345.25,82.73750305175781,0.0
19957,0.11767980456352234,-0.31381282210350037,9.100571632385254,283.177490234375,345.25,82.625,0.0
19986,0.15690641105175018,-0.353039413690567,9.100571632385254,281.33203125,343.0,82.73750305175781,0.0
20016,0.11767980456352234,-0.31381282210350037,9.100571632385254,280.71685791015625,342.25,82.73750305175781,0.0
20045,0.11767980456352234,-0.353039413690567,9.100571632385254,283.3825378417969,345.5,82.73750305175781,0.0
20075,0.15690641105175018,-0.27458620071411133,9.061345100402832,273.3349609375,333.25,82.9625015258789,0.0
20105,0.11767980456352234,-0.353039413690567,9.100571632385254,279.281494140625,340.5,82.73750305175781,0.0
20134,0.15690641105175018,-0.353039413690567,9.100571632385254,281.1269836425781,342.75,82.73750305175781,0.0
20164,0.07845320552587509,-0.353039413690567,9.061345100402832,281.33203125,343.0,82.73750305175781,0.0
20194,0.07845320552587509,-0.31381282210350037,9.100571632385254,285.8431701660156,348.5,82.625,0.0
20223,0.15690641105175018,-0.353039413690567,9.061345100402832,278.4612731933594,339.5,82.8499984741211,0.0
20253,0.11767980456352234,-0.353039413690567,9.02211856842041,282.1522216796875,344.0,82.73750305175781,0.0
20282,0.11767980456352234,-0.353039413690567,9.061345100402832,279.4865417480469,340.75,82.73750305175781,0.0
20312,0.07845320552587509,-0.31381282210350037,9.139798164367676,277.6410827636719,338.5,82.8499984741211,0.0
20342,0.15690641105175018,-0.31381282210350037,9.061345100402832,281.33203125,343.0,82.73750305175781,0.0
20371,0.07845320552587509,-0.27458620071411133,9.061345100402832,286.8684387207031,349.75,82.625,0.0
20401,0.15690641105175018,-0.353039413690567,9.100571632385254,279.69158935546875,341.0,82.73750305175781,0.0
20430,0.15690641105175018,-0.31381282210350037,9.02211856842041,280.9219055175781,342.5,82.73750305175781,0.0
20460,0.11767980456352234,-0.31381282210350037,9.02211856842041,281.74212646484375,343.5,82.73750305175781,0.0
20490,0.11767980456352234,-0.353039413690567,9.061345100402832,280.5118103027344,342.0,82.73750305175781,0.0
20519,0.11767980456352234,-0.353039413690567,9.100571632385254,280.1017150878906,341.5,82.73750305175781,0.0
20549,0.07845320552587509,-0.31381282210350037,9.061345100402832,278.4612731933594,339.5,82.8499984741211,0.0
20579,0.11767980456352234,-0.353039413690567,9.061345100402832,282.76739501953125,344.75,82.73750305175781,0.0
20608,0.11767980456352234,-0.353039413690567,9.139798164367676,279.281494140625,340.5,82.73750305175781,0.0
20638,0.15690641105175018,-0.353039413690567,9.100571632385254,279.281494140625,340.5,82.8499984741211,0.0
20667,0.11767980456352234,-0.31381282210350037,9.061345100402832,282.3572998046875,344.25,82.73750305175781,0.0
20697,0.15690641105175018,-0.31381282210350037,9.061345100402832,279.69158935546875,341.0,82.73750305175781,0.0
20727,0.19613301753997803,-0.31381282210350037,9.061345100402832,284.8179016113281,347.25,82.625,0.0
20756,0.11767980456352234,-0.31381282210350037,9.061345100402832,281.5370788574219,343.25,82.73750305175781,0.0
20786,0.15690641105175018,-0.353039413690567,9.100571632385254,281.33203125,343.0,82.73750305175781,0.0
20815,0.11767980456352234,-0.353039413690567,9.061345100402832,278.6663513183594,339.75,82.8499984741211,0.0
20845,0.11767980456352234,-0.353039413690567,9.061345100402832,282.5623474121094,344.5,82.73750305175781,0.0
20875,0.07845320552587509,-0.31381282210350037,9.100571632385254,281.1269836425781,342.75,82.73750305175781,0.0
20904,0.11767980456352234,-0.31381282210350037,9.061345100402832,278.4612731933594,339.5,82.8499984741211,0.0
20934,0.15690641105175018,-0.353039413690567,9.061345100402832,281.9471740722656,343.75,82.73750305175781,0.0
20964,0.15690641105175018,-0.353039413690567,9.139798164367676,280.9219055175781,342.5,82.73750305175781,0.0
20993,0.11767980456352234,-0.27458620071411133,9.100571632385254,281.33203125,343.0,82.73750305175781,0.0
21023,0.11767980456352234,-0.31381282210350037,9.100571632385254,279.281494140625,340.5,82.73750305175781,0.0
21052,0.11767980456352234,-0.31381282210350037,9.061345100402832,280.9219055175781,342.5,82.73750305175781,0.0
21082,0.11767980456352234,-0.27458620071411133,9.061345100402832,283.177490234375,345.25,82.73750305175781,0.0
21112,0.11767980456352234,-0.31381282210350037,9.100571632385254,280.3067626953125,341.75,82.73750305175781,0.0
21141,0.11767980456352234,-0.39226603507995605,9.100571632385254,281.1269836425781,342.75,82.73750305175781,0.0
21171,0.15690641105175018,-0.27458620071411133,9.061345100402832,280.9219055175781,342.5,82.73750305175781,0.0
21201,0.15690641105175018,-0.23535960912704468,9.179024696350098,284.4078063964844,346.75,82.625,0.0
21230,0.07845320552587509,-0.27458620071411133,9.061345100402832,278.2562255859375,339.25,82.8499984741211,0.0
21260,0.11767980456352234,-0.353039413690567,9.100571632385254,281.74212646484375,343.5,82.73750305175781,0.0
21289,0.11767980456352234,-0.31381282210350037,9.061345100402832,282.76739501953125,344.75,82.73750305175781,0.0
21319,0.19613301753997803,-0.31381282210350037,9.100571632385254,281.74212646484375,343.5,82.73750305175781,0.0
21349,0.15690641105175018,-0.353039413690567,9.139798164367676,279.69158935546875,341.0,82.73750305175781,0.0
21378,0.19613301753997803,-0.353039413690567,9.100571632385254,280.71685791015625,342.25,82.73750305175781,0.0
21408,0.15690641105175018,-0.31381282210350037,9.061345100402832,278.0511779785156,339.0,82.8499984741211,0.0
21437,0.11767980456352234,-0.31381282210350037,9.061345100402832,280.1017150878906,341.5,82.73750305175781,0.0
21467,0.15690641105175018,-0.353039413690567,9.100571632385254,281.33203125,343.0,82.73750305175781,0.0
21497,0.11767980456352234,-0.353039413690567,9.100571632385254,280.1017150878906,341.5,82.73750305175781,0.0
21526,0.11767980456352234,-0.27458620071411133,9.29670524597168,280.71685791015625,342.25,82.73750305175781,0.0
21556,0.11767980456352234,-0.353039413690567,9.061345100402832,274.5652770996094,334.75,82.9625015258789,0.0
21586,0.11767980456352234,-0.31381282210350037,9.100571632385254,280.1017150878906,341.5,82.73750305175781,0.0
21615,0.11767980456352234,-0.27458620071411133,9.061345100402832,280.1017150878906,341.5,82.8499984741211,0.0
21645,0.11767980456352234,-0.27458620071411133,9.100571632385254,278.87139892578125,340.0,82.8499984741211,0.0
21674,0.11767980456352234,-0.27458620071411133,9.100571632385254,283.177490234375,345.25,82.73750305175781,0.0
21704,0.11767980456352234,-0.31381282210350037,9.061345100402832,278.0511779785156,339.0,82.8499984741211,0.0
21734,0.15690641105175018,-0.353039413690567,9.02211856842041,278.4612731933594,339.5,82.8499984741211,0.0
21763,0.11767980456352234,-0.353039413690567,9.100571632385254,283.177490234375,345.25,82.73750305175781,0.0
21793,0.19613301753997803,-0.39226603507995605,9.061345100402832,282.9724426269531,345.0,82.73750305175781,0.0
21822,0.11767980456352234,-0.31381282210350037,9.139798164367676,279.4865417480469,340.75,82.8499984741211,0.0
21852,0.11767980456352234,-0.353039413690567,9.100571632385254,279.0764465332031,340.25,82.8499984741211,0.0
21882,0.11767980456352234,-0.31381282210350037,9.061345100402832,279.69158935546875,341.0,82.8499984741211,0.0
21911,0.07845320552587509,-0.27458620071411133,9.100571632385254,279.69158935546875,341.0,82.73750305175781,0.0
21941,0.15690641105175018,-0.353039413690567,9.100571632385254,280.1017150878906,341.5,82.73750305175781,0.0
21971,0.11767980456352234,-0.353039413690567,9.100571632385254,278.0511779785156,339.0,82.8499984741211,0.0
22000,0.11767980456352234,-0.353039413690567,9.061345100402832,280.1017150878906,341.5,82.73750305175781,0.0
22030,0.11767980456352234,-0.31381282210350037,9.061345100402832,282.5623474121094,344.5,82.73750305175781,0.0
22059,0.15690641105175018,-0.31381282210350037,9.061345100402832,281.9471740722656,343.75,82.73750305175781,0.0
22089,0.07845320552587509,-0.27458620071411133,9.100571632385254,282.3572998046875,344.25,82.73750305175781,0.0
22119,0.11767980456352234,-0.31381282210350037,9.061345100402832,280.5118103027344,342.0,82.8499984741211,0.0
22148,0.11767980456352234,-0.31381282210350037,9.061345100402832,280.1017150878906,341.5,82.73750305175781,0.0
22178,0.11767980456352234,-0.353039413690567,9.061345100402832,278.0511779785156,339.0,82.8499984741211,0.0
22208,0.15690641105175018,-0.31381282210350037,9.061345100402832,282.3572998046875,344.25,82.73750305175781,0.0
22237,0.15690641105175018,-0.353039413690567,9.02211856842041,278.87139892578125,340.0,82.8499984741211,0.0
22267,0.11767980456352234,-0.39226603507995605,9.061345100402832,279.89666748046875,341.25,82.73750305175781,0.0
22296,0.11767980456352234,-0.31381282210350037,9.02211856842041,280.5118103027344,342.0,82.8499984741211,0.0
22326,0.15690641105175018,-0.31381282210350037,9.139798164367676,277.2309875488281,338.0,82.8499984741211,0.0
